54790KHWV HWV20110102203013301/02/11 20:30:31  5-MIN KHWV 030130Z AUTO 27005KT 10SM SCT028 BKN034 OVC042 05/04 A2989 120 92 -1000 280/05 RMK AO2 RAE27 P0002 TSNO
54790KHWV HWV20110102203513301/02/11 20:35:31  5-MIN KHWV 030135Z AUTO 27005KT 10SM SCT028 SCT034 OVC044 05/04 A2988 120 92 -1000 290/05 RMK AO2 RAE27 P0002 TSNO
54790KHWV HWV20110102204013301/02/11 20:40:31  5-MIN KHWV 030140Z AUTO 28004KT 10SM FEW028 BKN048 OVC070 05/04 A2988 120 92 -1000 290/04 RMK AO2 RAE27 P0002 TSNO
54790KHWV HWV20110102204513301/02/11 20:45:31  5-MIN KHWV 030145Z AUTO 27005KT 10SM FEW028 BKN050 OVC070 05/04 A2988 120 92 -1000 290/05 RMK AO2 RAE27 P0002 TSNO
54790KHWV HWV20110102205015001/02/11 20:50:31  5-MIN KHWV 030150Z AUTO 27006KT 10SM FEW028 BKN050 OVC070 04/04 A2988 130 96 -1000 290/06 RMK AO2 RAE27 SLP117 P0002 T00440039 TSNO
54790KHWV HWV20110102205514301/02/11 20:55:31  5-MIN KHWV 030155Z AUTO 28005KT 10SM SCT050 OVC080 05/03 A2987 130 89 -1000 290/05 RMK AO2 RAE27 SLP116 P0002 T00500033 TSNO
54790KHWV HWV20110102210011401/02/11 21:00:31  5-MIN KHWV 030200Z AUTO 30004KT 10SM FEW050 OVC080 05/04 A2987 130 92 -1000 310/04 RMK AO2 TSNO
54790KHWV HWV20110102210512101/02/11 21:05:31  5-MIN KHWV 030205Z AUTO 29006KT 10SM FEW032 BKN065 OVC080 05/04 A2987 130 92 -1000 300/06 RMK AO2 TSNO
54790KHWV HWV20110102211013701/02/11 21:10:31  5-MIN KHWV 030210Z AUTO 28005KT 10SM -RA SCT032 BKN065 OVC080 04/03 A2988 120 92 -1000 290/05 RMK AO2 RAB06 P0000 TSNO
54790KHWV HWV20110102211513701/02/11 21:15:31  5-MIN KHWV 030215Z AUTO 27006KT 10SM -RA FEW027 BKN032 OVC080 04/03 A2988 120 92 -1000 290/06 RMK AO2 RAB06 P0000 TSNO
54790KHWV HWV20110102212013601/02/11 21:20:31  5-MIN KHWV 030220Z AUTO 29008KT 10SM SCT027 BKN032 OVC080 05/03 A2988 120 89 -1000 300/08 RMK AO2 RAB06E18 P0000 TSNO
54790KHWV HWV20110102212513601/02/11 21:25:31  5-MIN KHWV 030225Z AUTO 32007KT 10SM SCT027 BKN032 OVC080 04/03 A2988 120 92 -1000 330/07 RMK AO2 RAB06E18 P0000 TSNO
54790KHWV HWV20110102213013501/02/11 21:30:31  5-MIN KHWV 030230Z AUTO 31008KT 9SM FEW009 BKN025 OVC032 05/04 A2988 120 92 -1000 330/08 RMK AO2 RAB06E18 P0000 TSNO
54790KHWV HWV20110102213513501/02/11 21:35:31  5-MIN KHWV 030235Z AUTO 30007KT 9SM FEW011 BKN025 OVC032 05/04 A2989 120 92 -1000 320/07 RMK AO2 RAB06E18 P0000 TSNO
54790KHWV HWV20110102214013501/02/11 21:40:31  5-MIN KHWV 030240Z AUTO 32008KT 9SM FEW011 BKN025 OVC032 05/04 A2989 110 92 -1000 330/08 RMK AO2 RAB06E18 P0000 TSNO
54790KHWV HWV20110102214514201/02/11 21:45:31  5-MIN KHWV 030245Z AUTO 33011KT 9SM -RA SCT011 BKN025 OVC032 04/03 A2989 120 92 -1000 340/11 RMK AO2 RAB06E18B41 P0000 TSNO
54790KHWV HWV20110102215017001/02/11 21:50:31  5-MIN KHWV 030250Z AUTO 33011G17KT 10SM SCT011 OVC023 04/03 A2989 120 92 -1000 350/11G17 RMK AO2 RAB06E18B41E50 SLP120 P0000 60006 T00440033 51009 TSNO
54790KHWV HWV20110102215516401/02/11 21:55:31  5-MIN KHWV 030255Z AUTO 35012KT 10SM SCT009 OVC023 04/03 A2988 120 92 -1100 360/12 RMK AO2 RAB06E18B41E50 SLP119 P0000 60006 T00390028 51009 TSNO
54790KHWV HWV20110102220012701/02/11 22:00:31  5-MIN KHWV 030300Z AUTO 34010G19KT 10SM FEW009 SCT014 OVC021 04/02 A2989 120 89 -1100 360/10G19 RMK AO2 TSNO
54790KHWV HWV20110102220512001/02/11 22:05:31  5-MIN KHWV 030305Z AUTO 35011G19KT 10SM FEW012 OVC021 03/01 A2989 110 85 -1200 010/11G19 RMK AO2 TSNO
54790KHWV HWV20110102221012001/02/11 22:10:31  5-MIN KHWV 030310Z AUTO 36010G19KT 10SM FEW010 OVC021 03/01 A2989 110 85 -1200 010/10G19 RMK AO2 TSNO
54790KHWV HWV20110102221512101/02/11 22:15:31  5-MIN KHWV 030315Z AUTO 34010KT 10SM FEW012 BKN021 OVC026 03/01 A2990 110 82 -1200 360/10 RMK AO2 TSNO
54790KHWV HWV20110102222011401/02/11 22:20:31  5-MIN KHWV 030320Z AUTO 34008KT 10SM SCT021 OVC026 03/01 A2990 100 82 -1200 350/08 RMK AO2 TSNO
54790KHWV HWV20110102222512101/02/11 22:25:31  5-MIN KHWV 030325Z AUTO 34009KT 10SM SCT021 BKN026 OVC034 03/01 A2990 100 82 -1200 350/09 RMK AO2 TSNO
54790KHWV HWV20110102223012101/02/11 22:30:31  5-MIN KHWV 030330Z AUTO 34009KT 10SM FEW021 BKN026 OVC049 03/01 A2990 100 85 -1300 350/09 RMK AO2 TSNO
54790KHWV HWV20110102223512101/02/11 22:35:31  5-MIN KHWV 030335Z AUTO 33008KT 10SM SCT026 BKN033 OVC049 03/01 A2990 100 85 -1300 340/08 RMK AO2 TSNO
54790KHWV HWV20110102224012101/02/11 22:40:31  5-MIN KHWV 030340Z AUTO 33010KT 10SM SCT026 BKN033 OVC047 03/01 A2991 100 85 -1300 350/10 RMK AO2 TSNO
54790KHWV HWV20110102224512001/02/11 22:45:31  5-MIN KHWV 030345Z AUTO 33009KT 10SM SCT028 BKN033 OVC047 03/00 A2991 90 82 -1300 340/09 RMK AO2 TSNO
54790KHWV HWV20110102225013001/02/11 22:50:31  5-MIN KHWV 030350Z AUTO 32010KT 10SM BKN033 OVC047 03/00 A2992 90 82 -1300 330/10 RMK AO2 SLP131 T00280000 TSNO
54790KHWV HWV20110102225513601/02/11 22:55:31  5-MIN KHWV 030355Z AUTO 32010G17KT 10SM BKN035 OVC047 03/00 A2992 90 82 -1300 330/10G17 RMK AO2 SLP130 T00280000 TSNO
54790KHWV HWV20110102230012701/02/11 23:00:31  5-MIN KHWV 030400Z AUTO 33012G18KT 10SM SCT035 BKN042 OVC049 03/M01 A2992 90 79 -1300 340/12G18 RMK AO2 TSNO
54790KHWV HWV20110102230512001/02/11 23:05:31  5-MIN KHWV 030405Z AUTO 34014G20KT 10SM FEW030 OVC040 02/M01 A2992 90 78 -1400 350/14G20 RMK AO2 TSNO
54790KHWV HWV20110102231012001/02/11 23:10:31  5-MIN KHWV 030410Z AUTO 33012G20KT 10SM FEW035 OVC044 02/M02 A2992 80 72 -1400 350/12G20 RMK AO2 TSNO
54790KHWV HWV20110102231511301/02/11 23:15:31  5-MIN KHWV 030415Z AUTO 33014G20KT 10SM BKN044 02/M02 A2992 80 72 -1400 350/14G20 RMK AO2 TSNO
54790KHWV HWV20110102232011301/02/11 23:20:31  5-MIN KHWV 030420Z AUTO 33013G20KT 10SM SCT044 02/M03 A2992 90 72 -1400 350/13G20 RMK AO2 TSNO
54790KHWV HWV20110102232511301/02/11 23:25:31  5-MIN KHWV 030425Z AUTO 34014G20KT 10SM SCT044 02/M03 A2992 90 69 -1400 350/14G20 RMK AO2 TSNO
54790KHWV HWV20110102233011301/02/11 23:30:31  5-MIN KHWV 030430Z AUTO 34012G20KT 10SM FEW044 01/M03 A2991 90 72 -1500 350/12G20 RMK AO2 TSNO
54790KHWV HWV20110102233511301/02/11 23:35:31  5-MIN KHWV 030435Z AUTO 33011G19KT 10SM FEW046 01/M03 A2992 90 72 -1500 350/11G19 RMK AO2 TSNO
54790KHWV HWV20110102234011001/02/11 23:40:31  5-MIN KHWV 030440Z AUTO 33012G19KT 10SM CLR 01/M04 A2992 90 69 -1500 350/12G19 RMK AO2 TSNO
54790KHWV HWV20110102234510401/02/11 23:45:31  5-MIN KHWV 030445Z AUTO 33011KT 10SM CLR 01/M04 A2992 80 69 -1500 340/11 RMK AO2 TSNO
54790KHWV HWV20110102235013101/02/11 23:50:31  5-MIN KHWV 030450Z AUTO 34011KT 10SM CLR 01/M04 A2992 90 69 -1500 350/11 RMK AO2 SLP131 T00111039 400940011 TSNO
54790KHWV HWV20110102235513101/02/11 23:55:31  5-MIN KHWV 030455Z AUTO 34010KT 10SM CLR 01/M04 A2992 90 72 -1600 350/10 RMK AO2 SLP130 T00061039 400940006 TSNO
54790KHWV HWV20110103000010401/03/11 00:00:31  5-MIN KHWV 030500Z AUTO 33010KT 10SM CLR 01/M04 A2991 90 72 -1600 350/10 RMK AO2 TSNO
54790KHWV HWV20110103000510401/03/11 00:05:31  5-MIN KHWV 030505Z AUTO 33008KT 10SM CLR 01/M04 A2992 90 72 -1600 350/08 RMK AO2 TSNO
54790KHWV HWV20110103001010401/03/11 00:10:31  5-MIN KHWV 030510Z AUTO 33008KT 10SM CLR 01/M04 A2992 90 72 -1600 340/08 RMK AO2 TSNO
54790KHWV HWV20110103001511001/03/11 00:15:31  5-MIN KHWV 030515Z AUTO 33013G17KT 10SM CLR 01/M04 A2992 90 72 -1600 340/13G17 RMK AO2 TSNO
54790KHWV HWV20110103002011001/03/11 00:20:31  5-MIN KHWV 030520Z AUTO 33012G18KT 10SM CLR 01/M04 A2992 80 72 -1600 340/12G18 RMK AO2 TSNO
54790KHWV HWV20110103002511001/03/11 00:25:31  5-MIN KHWV 030525Z AUTO 33011G18KT 10SM CLR 01/M04 A2992 80 69 -1600 350/11G18 RMK AO2 TSNO
54790KHWV HWV20110103003011001/03/11 00:30:31  5-MIN KHWV 030530Z AUTO 34011G20KT 10SM CLR 01/M04 A2992 80 69 -1600 350/11G20 RMK AO2 TSNO
54790KHWV HWV20110103003511001/03/11 00:35:31  5-MIN KHWV 030535Z AUTO 34011G20KT 10SM CLR 01/M04 A2992 80 69 -1600 350/11G20 RMK AO2 TSNO
54790KHWV HWV20110103004011001/03/11 00:40:31  5-MIN KHWV 030540Z AUTO 34011G19KT 10SM CLR 01/M05 A2992 80 66 -1600 350/11G19 RMK AO2 TSNO
54790KHWV HWV20110103004511001/03/11 00:45:31  5-MIN KHWV 030545Z AUTO 33012G19KT 10SM CLR 01/M05 A2992 80 66 -1600 350/12G19 RMK AO2 TSNO
54790KHWV HWV20110103005015101/03/11 00:50:31  5-MIN KHWV 030550Z AUTO 33012G18KT 10SM CLR 01/M05 A2993 80 66 -1600 340/12G18 RMK AO2 SLP133 60006 T00061050 10061 20006 55002 TSNO
54790KHWV HWV20110103005515101/03/11 00:55:31  5-MIN KHWV 030555Z AUTO 33015G20KT 10SM CLR 01/M05 A2993 80 66 -1600 350/15G20 RMK AO2 SLP135 60006 T00061050 10061 20000 55002 TSNO
54790KHWV HWV20110103010011001/03/11 01:00:31  5-MIN KHWV 030600Z AUTO 33016G22KT 10SM CLR 01/M06 A2993 70 63 -1600 340/16G22 RMK AO2 TSNO
54790KHWV HWV20110103010511001/03/11 01:05:31  5-MIN KHWV 030605Z AUTO 33014G22KT 10SM CLR 01/M06 A2993 70 63 -1600 340/14G22 RMK AO2 TSNO
54790KHWV HWV20110103011011001/03/11 01:10:31  5-MIN KHWV 030610Z AUTO 33015G24KT 10SM CLR 01/M06 A2994 70 63 -1600 350/15G24 RMK AO2 TSNO
54790KHWV HWV20110103011511001/03/11 01:15:31  5-MIN KHWV 030615Z AUTO 33016G24KT 10SM CLR 01/M06 A2994 70 61 -1600 340/16G24 RMK AO2 TSNO
54790KHWV HWV20110103012012801/03/11 01:20:31  5-MIN KHWV 030620Z AUTO 33016G27KT 10SM CLR 00/M06 A2994 70 63 -1700 340/16G27 RMK AO2 PK WND 32027/0616 TSNO
54790KHWV HWV20110103012512801/03/11 01:25:31  5-MIN KHWV 030625Z AUTO 33016G27KT 10SM CLR 00/M06 A2994 60 63 -1700 350/16G27 RMK AO2 PK WND 32027/0616 TSNO
54790KHWV HWV20110103013012801/03/11 01:30:31  5-MIN KHWV 030630Z AUTO 33017G24KT 10SM CLR 00/M06 A2994 60 63 -1700 350/17G24 RMK AO2 PK WND 32027/0616 TSNO
54790KHWV HWV20110103013512801/03/11 01:35:31  5-MIN KHWV 030635Z AUTO 33014G24KT 10SM CLR 00/M06 A2994 60 63 -1700 340/14G24 RMK AO2 PK WND 32027/0616 TSNO
54790KHWV HWV20110103014012801/03/11 01:40:31  5-MIN KHWV 030640Z AUTO 33013G21KT 10SM CLR 00/M06 A2995 60 63 -1700 340/13G21 RMK AO2 PK WND 32027/0616 TSNO
54790KHWV HWV20110103014512201/03/11 01:45:31  5-MIN KHWV 030645Z AUTO 33013KT 10SM CLR 00/M06 A2995 60 63 -1700 350/13 RMK AO2 PK WND 32027/0616 TSNO
54790KHWV HWV20110103015014501/03/11 01:50:31  5-MIN KHWV 030650Z AUTO 34013G20KT 10SM CLR 00/M06 A2996 50 63 -1700 350/13G20 RMK AO2 PK WND 32027/0616 SLP143 T00001061 TSNO
54790KHWV HWV20110103015514501/03/11 01:55:31  5-MIN KHWV 030655Z AUTO 34014G20KT 10SM CLR 00/M07 A2996 50 61 -1700 350/14G20 RMK AO2 PK WND 32027/0616 SLP145 T00001067 TSNO
54790KHWV HWV20110103020011001/03/11 02:00:31  5-MIN KHWV 030700Z AUTO 33012G20KT 10SM CLR 00/M07 A2996 50 61 -1700 350/12G20 RMK AO2 TSNO
54790KHWV HWV20110103020511001/03/11 02:05:31  5-MIN KHWV 030705Z AUTO 33014G21KT 10SM CLR 00/M07 A2996 40 61 -1700 350/14G21 RMK AO2 TSNO
54790KHWV HWV20110103021012801/03/11 02:10:31  5-MIN KHWV 030710Z AUTO 33017G26KT 10SM CLR 00/M07 A2997 40 61 -1700 350/17G26 RMK AO2 PK WND 34026/0710 TSNO
54790KHWV HWV20110103021512801/03/11 02:15:31  5-MIN KHWV 030715Z AUTO 33018G26KT 10SM CLR 00/M07 A2997 40 58 -1700 340/18G26 RMK AO2 PK WND 34026/0710 TSNO
54790KHWV HWV20110103022012801/03/11 02:20:31  5-MIN KHWV 030720Z AUTO 33014G23KT 10SM CLR 00/M07 A2997 40 58 -1700 350/14G23 RMK AO2 PK WND 34026/0710 TSNO
54790KHWV HWV20110103022512901/03/11 02:25:31  5-MIN KHWV 030725Z AUTO 33016G24KT 10SM CLR M01/M07 A2997 30 61 -1800 340/16G24 RMK AO2 PK WND 34026/0710 TSNO
54790KHWV HWV20110103023012901/03/11 02:30:31  5-MIN KHWV 030730Z AUTO 33015G24KT 10SM CLR M01/M07 A2997 30 61 -1800 350/15G24 RMK AO2 PK WND 34026/0710 TSNO
54790KHWV HWV20110103023512901/03/11 02:35:31  5-MIN KHWV 030735Z AUTO 33014G23KT 10SM CLR M01/M07 A2998 30 61 -1800 340/14G23 RMK AO2 PK WND 34026/0710 TSNO
54790KHWV HWV20110103024012901/03/11 02:40:31  5-MIN KHWV 030740Z AUTO 33012G23KT 10SM CLR M01/M07 A2998 30 61 -1800 340/12G23 RMK AO2 PK WND 34026/0710 TSNO
54790KHWV HWV20110103024512901/03/11 02:45:31  5-MIN KHWV 030745Z AUTO 33013G19KT 10SM CLR M01/M07 A2998 20 61 -1800 340/13G19 RMK AO2 PK WND 34026/0710 TSNO
54790KHWV HWV20110103025014601/03/11 02:50:31  5-MIN KHWV 030750Z AUTO 34013G19KT 10SM CLR M01/M07 A2999 20 61 -1800 350/13G19 RMK AO2 PK WND 34026/0710 SLP155 T10061072 TSNO
54790KHWV HWV20110103025514001/03/11 02:55:31  5-MIN KHWV 030755Z AUTO 33011KT 10SM CLR M01/M07 A2999 20 61 -1800 340/11 RMK AO2 PK WND 34026/0710 SLP157 T10061072 TSNO
54790KHWV HWV20110103030011101/03/11 03:00:31  5-MIN KHWV 030800Z AUTO 33012G20KT 10SM CLR M01/M07 A3000 10 61 -1800 340/12G20 RMK AO2 TSNO
54790KHWV HWV20110103030511101/03/11 03:05:31  5-MIN KHWV 030805Z AUTO 34014G21KT 10SM CLR M01/M08 A3000 10 58 -1800 350/14G21 RMK AO2 TSNO
54790KHWV HWV20110103031011101/03/11 03:10:31  5-MIN KHWV 030810Z AUTO 34011G21KT 10SM CLR M01/M08 A3000 10 58 -1800 350/11G21 RMK AO2 TSNO
54790KHWV HWV20110103031510501/03/11 03:15:31  5-MIN KHWV 030815Z AUTO 34009KT 10SM CLR M01/M08 A2999 20 60 -1900 350/09 RMK AO2 TSNO
54790KHWV HWV20110103032011101/03/11 03:20:31  5-MIN KHWV 030820Z AUTO 33016G23KT 10SM CLR M01/M08 A2999 20 60 -1900 340/16G23 RMK AO2 TSNO
54790KHWV HWV20110103032511101/03/11 03:25:31  5-MIN KHWV 030825Z AUTO 33009G23KT 10SM CLR M01/M08 A3000 10 60 -1900 340/09G23 RMK AO2 TSNO
54790KHWV HWV20110103033011101/03/11 03:30:31  5-MIN KHWV 030830Z AUTO 34008G18KT 10SM CLR M01/M08 A3000 10 60 -1900 350/08G18 RMK AO2 TSNO
54790KHWV HWV20110103033511101/03/11 03:35:31  5-MIN KHWV 030835Z AUTO 33013G18KT 10SM CLR M01/M08 A3000 10 60 -1900 350/13G18 RMK AO2 TSNO
54790KHWV HWV20110103034011101/03/11 03:40:31  5-MIN KHWV 030840Z AUTO 33013G21KT 10SM CLR M01/M08 A3000 10 58 -1900 340/13G21 RMK AO2 TSNO
54790KHWV HWV20110103034511101/03/11 03:45:31  5-MIN KHWV 030845Z AUTO 32011G21KT 10SM CLR M01/M08 A3000 10 58 -1900 340/11G21 RMK AO2 TSNO
54790KHWV HWV20110103035013301/03/11 03:50:31  5-MIN KHWV 030850Z AUTO 33015G21KT 10SM CLR M01/M08 A3001 0 58 -1900 340/15G21 RMK AO2 SLP161 T10111083 51016 TSNO
54790KHWV HWV20110103035513301/03/11 03:55:31  5-MIN KHWV 030855Z AUTO 33011G21KT 10SM CLR M01/M08 A3001 0 58 -1900 340/11G21 RMK AO2 SLP162 T10111083 51016 TSNO
54790KHWV HWV20110103040010401/03/11 04:00:31  5-MIN KHWV 030900Z AUTO 34010KT 10SM CLR M01/M08 A3001 0 58 -1900 350/10 RMK AO2 TSNO
54790KHWV HWV20110103040511001/03/11 04:05:31  5-MIN KHWV 030905Z AUTO 33009G18KT 10SM CLR M01/M08 A3001 0 58 -1900 350/09G18 RMK AO2 TSNO
54790KHWV HWV20110103041010401/03/11 04:10:31  5-MIN KHWV 030910Z AUTO 34009KT 10SM CLR M01/M08 A3002 0 58 -1900 350/09 RMK AO2 TSNO
54790KHWV HWV20110103041510401/03/11 04:15:31  5-MIN KHWV 030915Z AUTO 32011KT 10SM CLR M01/M08 A3001 0 58 -1900 330/11 RMK AO2 TSNO
54790KHWV HWV20110103042011001/03/11 04:20:31  5-MIN KHWV 030920Z AUTO 33012G19KT 10SM CLR M01/M08 A3001 0 58 -1900 350/12G19 RMK AO2 TSNO
54790KHWV HWV20110103042511101/03/11 04:25:31  5-MIN KHWV 030925Z AUTO 33011G19KT 10SM CLR M01/M08 A3001 10 58 -1900 340/11G19 RMK AO2 TSNO
54790KHWV HWV20110103043011001/03/11 04:30:31  5-MIN KHWV 030930Z AUTO 33014G21KT 10SM CLR M01/M08 A3001 0 58 -1900 350/14G21 RMK AO2 TSNO
54790KHWV HWV20110103043511001/03/11 04:35:31  5-MIN KHWV 030935Z AUTO 33011G21KT 10SM CLR M01/M09 A3001 0 55 -1900 350/11G21 RMK AO2 TSNO
54790KHWV HWV20110103044010401/03/11 04:40:31  5-MIN KHWV 030940Z AUTO 32014KT 10SM CLR M01/M09 A3001 0 55 -1900 340/14 RMK AO2 TSNO
54790KHWV HWV20110103044511001/03/11 04:45:31  5-MIN KHWV 030945Z AUTO 32017G24KT 10SM CLR M01/M09 A3002 0 53 -1900 330/17G24 RMK AO2 TSNO
54790KHWV HWV20110103045012901/03/11 04:50:31  5-MIN KHWV 030950Z AUTO 32013G25KT 10SM CLR M01/M09 A3003 -10 53 -1900 340/13G25 RMK AO2 SLP168 T10111094 TSNO
54790KHWV HWV20110103045513601/03/11 04:55:31  5-MIN KHWV 030955Z AUTO 32016G25KT 10SM CLR M01/M09 A3003 -20 53 -1900 340/16G25 RMK AO2 PRESRR SLP170 T10111094 TSNO
54790KHWV HWV20110103050011201/03/11 05:00:31  5-MIN KHWV 031000Z AUTO 33012G26KT 10SM CLR M01/M09 A3003 -20 53 -1900 340/12G26 RMK AO2 TSNO
54790KHWV HWV20110103050511201/03/11 05:05:31  5-MIN KHWV 031005Z AUTO 33016G26KT 10SM CLR M01/M09 A3004 -20 53 -1900 340/16G26 RMK AO2 TSNO
54790KHWV HWV20110103051011201/03/11 05:10:31  5-MIN KHWV 031010Z AUTO 32011G19KT 10SM CLR M02/M09 A3005 -30 55 -2000 340/11G19 RMK AO2 TSNO
54790KHWV HWV20110103051510601/03/11 05:15:31  5-MIN KHWV 031015Z AUTO 33011KT 10SM CLR M02/M09 A3004 -30 55 -2000 340/11 RMK AO2 TSNO
54790KHWV HWV20110103052011201/03/11 05:20:31  5-MIN KHWV 031020Z AUTO 33011G17KT 10SM CLR M02/M09 A3005 -30 55 -2000 340/11G17 RMK AO2 TSNO
54790KHWV HWV20110103052511201/03/11 05:25:31  5-MIN KHWV 031025Z AUTO 33010G20KT 10SM CLR M02/M09 A3005 -30 55 -2000 340/10G20 RMK AO2 TSNO
54790KHWV HWV20110103053011201/03/11 05:30:31  5-MIN KHWV 031030Z AUTO 32013G23KT 10SM CLR M02/M09 A3005 -30 55 -2000 340/13G23 RMK AO2 TSNO
54790KHWV HWV20110103053511201/03/11 05:35:31  5-MIN KHWV 031035Z AUTO 32013G23KT 10SM CLR M02/M10 A3005 -30 53 -2000 340/13G23 RMK AO2 TSNO
54790KHWV HWV20110103054011201/03/11 05:40:31  5-MIN KHWV 031040Z AUTO 33009G21KT 10SM CLR M02/M09 A3006 -40 55 -2000 340/09G21 RMK AO2 TSNO
54790KHWV HWV20110103054511201/03/11 05:45:31  5-MIN KHWV 031045Z AUTO 33010G18KT 10SM CLR M02/M09 A3006 -40 55 -2000 340/10G18 RMK AO2 TSNO
54790KHWV HWV20110103055012301/03/11 05:50:31  5-MIN KHWV 031050Z AUTO 33013KT 10SM CLR M02/M10 A3006 -40 53 -2000 340/13 RMK AO2 SLP178 T10171100 TSNO
54790KHWV HWV20110103055512901/03/11 05:55:31  5-MIN KHWV 031055Z AUTO 33015G21KT 10SM CLR M02/M10 A3006 -40 53 -2000 340/15G21 RMK AO2 SLP180 T10171100 TSNO
54790KHWV HWV20110103060011201/03/11 06:00:31  5-MIN KHWV 031100Z AUTO 32014G21KT 10SM CLR M02/M10 A3006 -40 53 -2000 330/14G21 RMK AO2 TSNO
54790KHWV HWV20110103060511201/03/11 06:05:31  5-MIN KHWV 031105Z AUTO 32011G20KT 10SM CLR M02/M10 A3007 -50 53 -2000 340/11G20 RMK AO2 TSNO
54790KHWV HWV20110103061011201/03/11 06:10:31  5-MIN KHWV 031110Z AUTO 33010G18KT 10SM CLR M02/M10 A3006 -40 53 -2000 340/10G18 RMK AO2 TSNO
54790KHWV HWV20110103061510601/03/11 06:15:31  5-MIN KHWV 031115Z AUTO 33010KT 10SM CLR M02/M10 A3007 -40 53 -2000 340/10 RMK AO2 TSNO
54790KHWV HWV20110103062010601/03/11 06:20:31  5-MIN KHWV 031120Z AUTO 33012KT 10SM CLR M02/M09 A3007 -50 58 -2100 340/12 RMK AO2 TSNO
54790KHWV HWV20110103062511201/03/11 06:25:31  5-MIN KHWV 031125Z AUTO 32012G19KT 10SM CLR M02/M10 A3007 -50 53 -2000 340/12G19 RMK AO2 TSNO
54790KHWV HWV20110103063011201/03/11 06:30:31  5-MIN KHWV 031130Z AUTO 33010G19KT 10SM CLR M02/M10 A3007 -50 53 -2000 340/10G19 RMK AO2 TSNO
54790KHWV HWV20110103063511201/03/11 06:35:31  5-MIN KHWV 031135Z AUTO 33015G22KT 10SM CLR M02/M10 A3007 -50 53 -2000 340/15G22 RMK AO2 TSNO
54790KHWV HWV20110103064011201/03/11 06:40:31  5-MIN KHWV 031140Z AUTO 33012G22KT 10SM CLR M02/M10 A3008 -60 53 -2000 340/12G22 RMK AO2 TSNO
54790KHWV HWV20110103064511201/03/11 06:45:31  5-MIN KHWV 031145Z AUTO 33011G19KT 10SM CLR M02/M10 A3008 -60 53 -2000 340/11G19 RMK AO2 TSNO
54790KHWV HWV20110103065015301/03/11 06:50:31  5-MIN KHWV 031150Z AUTO 33014G18KT 10SM CLR M02/M10 A3008 -60 53 -2000 340/14G18 RMK AO2 SLP187 70008 T10171100 10006 21022 51027 TSNO
54790KHWV HWV20110103065515301/03/11 06:55:31  5-MIN KHWV 031155Z AUTO 33009G18KT 10SM CLR M02/M10 A3009 -60 55 -2100 350/09G18 RMK AO2 SLP188 70008 T10221100 10006 21022 51027 TSNO
54790KHWV HWV20110103070011201/03/11 07:00:31  5-MIN KHWV 031200Z AUTO 33011G17KT 10SM CLR M02/M10 A3009 -70 53 -2000 340/11G17 RMK AO2 TSNO
54790KHWV HWV20110103070511201/03/11 07:05:31  5-MIN KHWV 031205Z AUTO 33012G17KT 10SM CLR M02/M10 A3009 -70 55 -2100 340/12G17 RMK AO2 TSNO
54790KHWV HWV20110103071011201/03/11 07:10:31  5-MIN KHWV 031210Z AUTO 32010G17KT 10SM CLR M02/M09 A3009 -70 58 -2100 340/10G17 RMK AO2 TSNO
54790KHWV HWV20110103071510601/03/11 07:15:31  5-MIN KHWV 031215Z AUTO 32010KT 10SM CLR M02/M10 A3009 -70 55 -2100 340/10 RMK AO2 TSNO
54790KHWV HWV20110103072011201/03/11 07:20:31  5-MIN KHWV 031220Z AUTO 32012G16KT 10SM CLR M02/M09 A3010 -70 58 -2100 330/12G16 RMK AO2 TSNO
54790KHWV HWV20110103072511201/03/11 07:25:31  5-MIN KHWV 031225Z AUTO 31008G15KT 10SM CLR M02/M10 A3010 -80 55 -2100 330/08G15 RMK AO2 TSNO
54790KHWV HWV20110103073011201/03/11 07:30:31  5-MIN KHWV 031230Z AUTO 32010G14KT 10SM CLR M02/M10 A3010 -80 55 -2100 330/10G14 RMK AO2 TSNO
54790KHWV HWV20110103073511201/03/11 07:35:31  5-MIN KHWV 031235Z AUTO 32007G14KT 10SM CLR M02/M09 A3010 -80 58 -2100 330/07G14 RMK AO2 TSNO
54790KHWV HWV20110103074010601/03/11 07:40:31  5-MIN KHWV 031240Z AUTO 32007KT 10SM CLR M02/M09 A3010 -80 58 -2100 330/07 RMK AO2 TSNO
54790KHWV HWV20110103074511201/03/11 07:45:31  5-MIN KHWV 031245Z AUTO 32009G16KT 10SM CLR M02/M09 A3010 -80 58 -2100 340/09G16 RMK AO2 TSNO
54790KHWV HWV20110103075012301/03/11 07:50:31  5-MIN KHWV 031250Z AUTO 32009KT 10SM CLR M02/M09 A3010 -80 55 -2100 330/09 RMK AO2 SLP195 T10171094 TSNO
54790KHWV HWV20110103075512301/03/11 07:55:31  5-MIN KHWV 031255Z AUTO 32009KT 10SM CLR M02/M09 A3010 -80 55 -2100 340/09 RMK AO2 SLP195 T10171094 TSNO
54790KHWV HWV20110103080010601/03/11 08:00:31  5-MIN KHWV 031300Z AUTO 33009KT 10SM CLR M02/M09 A3011 -80 55 -2100 350/09 RMK AO2 TSNO
54790KHWV HWV20110103080510601/03/11 08:05:31  5-MIN KHWV 031305Z AUTO 33010KT 10SM CLR M02/M09 A3011 -90 55 -2100 340/10 RMK AO2 TSNO
